Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-09-04,2014,9,4,Thursday,84.30999755859375,83.11000061035156,83.33000183105469,887000.0,78.46563720703125,-0.0021557472314331916,77.66727774483817,77.40471298217773
2014-09-05,2014,9,5,Friday,84.16999816894531,82.83999633789062,84.12999725341797,728300.0,79.21894073486328,0.009600425799696888,77.91344560895648,77.3846566772461
2014-09-08,2014,9,8,Monday,84.3499984741211,83.91000366210938,84.2699966430664,967800.0,79.35076904296875,0.0016641008688400571,78.11185945783343,77.37825378417969
2014-09-09,2014,9,9,Tuesday,84.41999816894531,83.66999816894531,83.75,753700.0,78.86112213134766,-0.006170663719162528,78.2309079851423,77.37411041259766
2014-09-10,2014,9,10,Wednesday,84.16000366210938,83.69000244140625,83.91000366210938,961900.0,79.01180267333984,0.0019107075567759146,78.3667733328683,77.36638977050781
2014-09-11,2014,9,11,Thursday,84.29000091552734,83.43000030517578,84.23999786376953,819500.0,79.32252502441406,0.003932606782291126,78.45690046037946,77.34266098022461
2014-09-12,2014,9,12,Friday,84.3499984741211,83.22000122070312,83.45999908447266,888000.0,78.58805847167969,-0.009259243228935565,78.54568372453961,77.30612579345703
2014-09-15,2014,9,15,Monday,83.73999786376953,83.04000091552734,83.4000015258789,566700.0,78.53155517578125,-0.0007189806822724965,78.5772955758231,77.26412902832031
2014-09-16,2014,9,16,Tuesday,84.29000091552734,82.70999908447266,84.05999755859375,922200.0,79.15303039550781,0.007913700656194678,78.65867941720145,77.23588027954102
2014-09-17,2014,9,17,Wednesday,84.5199966430664,83.66999816894531,83.94000244140625,1052500.0,79.04003143310547,-0.0014276012154900153,78.76696613856724,77.23606826782226
2014-09-18,2014,9,18,Thursday,84.58999633789062,83.66999816894531,84.06999969482422,2065800.0,79.16242980957031,0.0015485618394324163,78.86112812587193,77.23776290893555
2014-09-19,2014,9,19,Friday,84.62000274658203,82.76000213623047,82.83999633789062,2694800.0,78.00425720214844,-0.014630331714273082,78.82951627458844,77.22194396972657
2014-09-22,2014,9,22,Monday,82.83999633789062,82.05999755859375,82.13999938964844,1042600.0,77.3450927734375,-0.008450364792304987,78.76360048566546,77.18653854370118
2014-09-23,2014,9,23,Tuesday,81.77999877929688,81.25,81.51000213623047,1525000.0,76.75189971923828,-0.007669433611474541,78.62908227103097,77.15000366210937
2014-09-24,2014,9,24,Wednesday,82.30000305175781,81.31999969482422,82.12999725341797,866000.0,77.335693359375,0.007606243523251788,78.54837199619838,77.138515625
2014-09-25,2014,9,25,Thursday,82.16000366210938,80.93000030517578,81.2300033569336,2105400.0,76.48822784423828,-0.010958271379278739,78.35332107543945,77.11855285644532
2014-09-26,2014,9,26,Friday,81.83999633789062,80.95999908447266,81.5,1278500.0,77.0317153930664,0.00710550582940539,78.18767438616071,77.12038284301758
2014-09-29,2014,9,29,Monday,81.56999969482422,80.7300033569336,81.5199966430664,1020600.0,77.05062103271484,0.00024542669927529737,78.05835287911552,77.1141162109375
2014-09-30,2014,9,30,Tuesday,81.62000274658203,80.73999786376953,80.75,954600.0,76.32283020019531,-0.009445619292419716,77.86628341674805,77.1040283203125
2014-10-01,2014,10,1,Wednesday,81.61000061035156,80.18000030517578,81.33000183105469,2467400.0,76.87103271484375,0.007182680637110694,77.69117682320731,77.09925521850586
2014-10-02,2014,10,2,Thursday,82.08000183105469,80.91999816894531,81.73999786376953,1356500.0,77.258544921875,0.0050410693514257865,77.59621156964984,77.1037387084961
2014-10-03,2014,10,3,Friday,82.76000213623047,82.12999725341797,82.51000213623047,1434300.0,77.98633575439453,0.009420198545746494,77.55726732526507,77.1419871520996
2014-10-06,2014,10,6,Monday,84.08999633789062,83.08000183105469,83.69999694824219,1377600.0,79.1111068725586,0.014422669141762823,77.55427278791156,77.20932205200195
2014-10-07,2014,10,7,Tuesday,83.2699966430664,82.38999938964844,82.44000244140625,1511100.0,77.92015838623047,-0.015054124931492163,77.4742818559919,77.25942977905274
2014-10-08,2014,10,8,Wednesday,84.3499984741211,82.41999816894531,84.3499984741211,1859200.0,79.7254638671875,0.023168657743334986,77.51449857439313,77.34319534301758
2014-10-09,2014,10,9,Thursday,84.73999786376953,82.87000274658203,82.91999816894531,1339600.0,78.37384796142578,-0.016953377756614096,77.54089791434151,77.39635025024414
2014-10-10,2014,10,10,Friday,83.62000274658203,81.9000015258789,81.9000015258789,1338200.0,77.4097900390625,-0.012300760361259488,77.54551914760044,77.44227722167969
2014-10-13,2014,10,13,Monday,82.31999969482422,81.19000244140625,81.22000122070312,2010600.0,76.7670669555664,-0.008302865608752596,77.54660252162388,77.47101806640624
2014-10-14,2014,10,14,Tuesday,82.3499984741211,80.4800033569336,80.63999938964844,2704600.0,76.2188720703125,-0.007141016414906276,77.46682957240513,77.47787185668945
2014-10-15,2014,10,15,Wednesday,79.97000122070312,77.87000274658203,79.4800033569336,2981800.0,75.1224594116211,-0.014385054894015759,77.36927468436105,77.47390899658203
2014-10-16,2014,10,16,Thursday,79.98999786376953,78.3499984741211,79.19999694824219,2545900.0,74.85780334472656,-0.0035229952396046427,77.21399525233677,77.46785430908203
2014-10-17,2014,10,17,Friday,80.86000061035156,79.36000061035156,80.27999877929688,3047600.0,75.87860107421875,0.013636490571214521,77.13027954101562,77.49295013427735
2014-10-20,2014,10,20,Monday,81.04000091552734,79.62999725341797,81.0,1528400.0,76.55911254882812,0.008968424100804784,77.14715685163226,77.5211100769043
2014-10-21,2014,10,21,Tuesday,82.56999969482422,81.54000091552734,82.13999938964844,1603700.0,77.6366195678711,0.01407418376689984,77.20184162684849,77.57571640014649
2014-10-22,2014,10,22,Wednesday,83.04000091552734,82.0999984741211,82.55999755859375,1552900.0,78.03360748291016,0.005113410620512848,77.25720323835101,77.63750930786132
2014-10-23,2014,10,23,Thursday,83.93000030517578,83.0999984741211,83.52999877929688,1202600.0,78.95040893554688,0.011748802627605137,77.32606560843331,77.6957926940918
2014-10-24,2014,10,24,Friday,84.43000030517578,83.29000091552734,84.22000122070312,669500.0,79.60256958007812,0.008260383363734691,77.36117008754185,77.76391784667969
2014-10-27,2014,10,27,Monday,84.69000244140625,84.08999633789062,84.37999725341797,784000.0,79.75379943847656,0.0018998112648398457,77.49214444841657,77.84354202270508
2014-10-28,2014,10,28,Tuesday,86.25,84.91000366210938,86.19000244140625,1408300.0,81.4645767211914,0.021450730808562524,77.61636679513114,77.94137405395507
2014-10-29,2014,10,29,Wednesday,86.75,86.0199966430664,86.68000030517578,1363700.0,81.92770385742188,0.0056850124909566535,77.87021364484515,78.03603927612305
2014-10-30,2014,10,30,Thursday,87.23999786376953,86.16000366210938,87.04000091552734,1375200.0,82.2679672241211,0.004153214977089759,78.21722630092076,78.13920486450195
2014-10-31,2014,10,31,Friday,88.20999908447266,87.43000030517578,87.52999877929688,1287900.0,82.73111724853516,0.005629773532051852,78.64322989327567,78.2326123046875
2014-11-03,2014,11,3,Monday,87.80000305175781,86.73999786376953,86.8499984741211,1241300.0,82.08838653564453,-0.0077689113149502775,79.06248092651367,78.32747817993165
2014-11-04,2014,11,4,Tuesday,87.72000122070312,86.77999877929688,87.6500015258789,1075900.0,82.84453582763672,0.009211403998833134,79.61405781337193,78.42258911132812
2014-11-05,2014,11,5,Wednesday,88.2300033569336,87.66999816894531,88.0199966430664,2155900.0,83.1942367553711,0.004221170705355215,80.20951734270368,78.52620071411133
2014-11-06,2014,11,6,Thursday,88.75,88.05000305175781,88.55000305175781,1022100.0,83.69518280029297,0.006021403218048338,80.76784460885185,78.6496240234375
2014-11-07,2014,11,7,Friday,88.5,87.13999938964844,87.47000122070312,2027200.0,82.67440032958984,-0.012196430386427815,81.20465087890625,78.7462287902832
2014-11-10,2014,11,10,Monday,88.5,87.0,88.44000244140625,819700.0,83.59120178222656,0.011089302722267158,81.62997817993164,78.8491163635254
2014-11-11,2014,11,11,Tuesday,89.0,88.23999786376953,88.68000030517578,543300.0,83.81804656982422,0.0027137399960899256,82.0431524004255,78.96011901855469
2014-11-12,2014,11,12,Wednesday,88.81999969482422,88.23999786376953,88.58000183105469,616700.0,83.72352600097656,-0.001127687565098734,82.38408933367047,79.0618864440918
2014-11-13,2014,11,13,Thursday,89.23999786376953,88.37000274658203,88.83999633789062,887700.0,83.96927642822266,0.002935261317628113,82.6959969656808,79.17195922851562
2014-11-14,2014,11,14,Friday,88.63999938964844,87.68000030517578,88.0,701100.0,83.17532348632812,-0.009455279069520262,82.94039154052734,79.25108688354493
2014-11-17,2014,11,17,Monday,88.6500015258789,87.66999816894531,88.52999877929688,605700.0,83.67628479003906,0.006022955880577774,83.09837068830218,79.33759719848632
2014-11-18,2014,11,18,Tuesday,90.30000305175781,88.4000015258789,90.16000366210938,1289600.0,85.21690368652344,0.018411655110526226,83.333313533238,79.46471282958984
2014-11-19,2014,11,19,Wednesday,90.25,89.58000183105469,89.63999938964844,917000.0,84.72541809082031,-0.005767466012507216,83.50884573800224,79.57898513793945
2014-11-20,2014,11,20,Thursday,89.83999633789062,88.94000244140625,89.6500015258789,654600.0,84.73489379882812,0.00011184020358157021,83.65197263445172,79.68723251342773
2014-11-21,2014,11,21,Friday,90.77999877929688,89.9000015258789,90.11000061035156,1557600.0,85.169677734375,0.0051311085204062135,83.87206486293248,79.81886489868164
2014-11-24,2014,11,24,Monday,91.55000305175781,90.0999984741211,91.4000015258789,1794400.0,86.38893127441406,0.0143155824052974,84.12523596627372,79.9760124206543
2014-11-25,2014,11,25,Tuesday,92.08999633789062,91.33999633789062,91.9000015258789,1532700.0,86.86151123046875,0.005470376228565055,84.3871841430664,80.13018203735352
2014-11-26,2014,11,26,Wednesday,92.41000366210938,91.7300033569336,92.37000274658203,834500.0,87.30575561523438,0.005114398523264452,84.64508220127651,80.2954965209961
2014-11-28,2014,11,28,Friday,93.86000061035156,92.62999725341797,92.91000366210938,680900.0,87.81615447998047,0.0058461078671088185,85.01235035487584,80.46857101440429
2014-12-01,2014,12,1,Monday,93.56999969482422,92.37000274658203,92.95999908447266,818100.0,87.86341094970703,0.0005381295731565761,85.31750815255302,80.66575408935547
2014-12-02,2014,12,2,Tuesday,94.93000030517578,93.19999694824219,94.66000366210938,1558400.0,89.47019958496094,0.018287346437911856,85.72123336791992,80.90825622558594
2014-12-03,2014,12,3,Wednesday,94.63999938964844,93.94999694824219,94.51000213623047,1108200.0,89.32843017578125,-0.001584543343340461,86.12158366612026,81.1597868347168
2014-12-04,2014,12,4,Thursday,95.01000213623047,93.91999816894531,94.37999725341797,617500.0,89.2055435180664,-0.0013756724200013615,86.49560274396624,81.39718383789062
2014-12-05,2014,12,5,Friday,95.0,94.06999969482422,94.62000274658203,642900.0,89.43238830566406,0.002542944963411564,86.94253594534737,81.65606704711914
2014-12-08,2014,12,8,Monday,95.37000274658203,94.4000015258789,94.5999984741211,945700.0,89.41348266601562,-0.00021139589366458988,87.35233579363141,81.90370239257813
2014-12-09,2014,12,9,Tuesday,94.47000122070312,93.16999816894531,94.41000366210938,918500.0,89.23389434814453,-0.0020085149634748722,87.63926369803292,82.14736785888672
2014-12-10,2014,12,10,Wednesday,94.56999969482422,92.37000274658203,92.63999938964844,1654600.0,87.56095886230469,-0.018747758327266495,87.84180232456752,82.37213043212891
2014-12-11,2014,12,11,Thursday,93.95999908447266,92.94999694824219,93.41000366210938,1469500.0,88.28873443603516,0.008311644632340576,88.09564808436802,82.60048446655273
2014-12-12,2014,12,12,Friday,93.36000061035156,91.91000366210938,92.0,1233600.0,86.9560317993164,-0.01509482093306358,88.22324480329242,82.79443420410156
2014-12-15,2014,12,15,Monday,92.86000061035156,90.95999908447266,91.4000015258789,1421800.0,86.38893127441406,-0.006521692781601862,88.22324480329242,82.96248611450196
2014-12-16,2014,12,16,Tuesday,92.62000274658203,90.76000213623047,90.77999877929688,1352500.0,85.80293273925781,-0.006783259458261193,88.1476320539202,83.09632263183593
2014-12-17,2014,12,17,Wednesday,93.0199966430664,90.56999969482422,92.83000183105469,1563300.0,87.74053955078125,0.022582058091318746,88.1786880493164,83.29273025512695
2014-12-18,2014,12,18,Thursday,95.8499984741211,93.61000061035156,95.83000183105469,1727200.0,90.57605743408203,0.0323170782607245,88.37582397460938,83.50974212646484
2014-12-19,2014,12,19,Friday,96.61000061035156,94.51000213623047,94.79000091552734,2610400.0,89.59307098388672,-0.01085260805164423,88.49937111990792,83.73412658691406
2014-12-22,2014,12,22,Monday,95.47000122070312,94.63999938964844,94.98999786376953,1111100.0,89.7821044921875,0.00210991214191969,88.52165004185268,83.98157287597657
2014-12-23,2014,12,23,Tuesday,98.23999786376953,94.06999969482422,96.61000061035156,3601700.0,91.31328582763672,0.017054415733621653,88.66342544555664,84.27249725341797
2014-12-24,2014,12,24,Wednesday,96.91999816894531,95.98999786376953,96.0,629100.0,90.73674011230469,-0.006313930225009368,88.77279663085938,84.56285461425782
2014-12-26,2014,12,26,Friday,96.37000274658203,95.5199966430664,95.63999938964844,583000.0,90.3964614868164,-0.003750174681910745,88.84165900094169,84.86833465576171
2014-12-29,2014,12,29,Monday,95.56999969482422,94.79000091552734,95.44999694824219,747800.0,90.54348754882812,0.00162645815547946,88.92237363542829,85.18204833984375
2014-12-30,2014,12,30,Tuesday,96.08000183105469,95.11000061035156,95.55999755859375,679600.0,90.64784240722656,0.001152538533952141,89.02336992536273,85.4774331665039
2014-12-31,2014,12,31,Wednesday,96.33000183105469,94.25,94.33000183105469,888100.0,89.48109436035156,-0.0128712169632621,89.1605224609375,85.73587280273438
2015-01-02,2015,1,2,Friday,95.44999694824219,93.12999725341797,93.98999786376953,1523700.0,89.1585464477539,-0.003604648723882553,89.22265189034599,85.96631134033203
2015-01-05,2015,1,5,Monday,93.70999908447266,90.81999969482422,92.54000091552734,1825500.0,87.78309631347656,-0.015427013887932106,89.28172792707171,86.16130111694336
2015-01-06,2015,1,6,Tuesday,93.44999694824219,91.56999969482422,92.41000366210938,1855000.0,87.65979766845703,-0.0014045830028508455,89.37250409807477,86.33548889160156
2015-01-07,2015,1,7,Wednesday,94.4800033569336,92.94999694824219,94.16000366210938,1145300.0,89.31982421875,0.018937147865335513,89.62371063232422,86.529833984375
2015-01-08,2015,1,8,Thursday,96.0,95.02999877929688,95.76000213623047,1368800.0,90.83756256103516,0.016992177890633897,89.84492656162807,86.75150924682617
2015-01-09,2015,1,9,Friday,95.79000091552734,94.44000244140625,94.5999984741211,760700.0,89.73719787597656,-0.012113542614259787,89.78500802176339,86.91696166992188
2015-01-12,2015,1,12,Monday,94.9000015258789,93.86000061035156,94.0199966430664,772000.0,89.18701171875,-0.006131082430130719,89.75600378853935,87.06214782714844
2015-01-13,2015,1,13,Tuesday,95.48999786376953,93.33000183105469,94.22000122070312,1124500.0,89.3767318725586,0.0021272172949002854,89.727048601423,87.20432312011718
2015-01-14,2015,1,14,Wednesday,93.37999725341797,91.68000030517578,93.25,1986100.0,88.45658874511719,-0.010295108225185867,89.52299880981445,87.31883255004882
2015-01-15,2015,1,15,Thursday,93.55999755859375,91.44000244140625,91.5,1490600.0,86.79655456542969,-0.018766653826893576,89.24155698503766,87.41299591064453
2015-01-16,2015,1,16,Friday,92.55000305175781,90.79000091552734,92.44999694824219,1435500.0,87.69770812988281,0.010382365624591827,89.04878888811383,87.51005935668945
2015-01-20,2015,1,20,Tuesday,93.22000122070312,90.69999694824219,91.66999816894531,1894300.0,86.95780181884766,-0.008437008524092016,88.79266847882953,87.58533065795899
2015-01-21,2015,1,21,Wednesday,92.43000030517578,91.12999725341797,92.11000061035156,1156600.0,87.37519073486328,0.004799901875223833,88.55890764508929,87.6589308166504
2015-01-22,2015,1,22,Thursday,93.37000274658203,91.75,93.37000274658203,1277400.0,88.5704116821289,0.013679179835984323,88.49385888235909,87.77685104370117
2015-01-23,2015,1,23,Friday,93.70999908447266,92.5999984741211,92.69999694824219,960700.0,87.93486785888672,-0.00717557716140127,88.40645326886859,87.86372436523438
2015-01-26,2015,1,26,Monday,92.68000030517578,91.77999877929688,92.55000305175781,1082400.0,87.79258728027344,-0.0016180223167174823,88.40713119506836,87.94321517944336
2015-01-27,2015,1,27,Tuesday,92.9800033569336,91.33999633789062,92.33000183105469,1510800.0,87.58389282226562,-0.0023771307404526487,88.4017094203404,88.02042251586914
2015-01-28,2015,1,28,Wednesday,95.05000305175781,92.5,92.75,1944100.0,87.98228454589844,0.004548687102105209,88.30617087227958,88.10068267822265
2015-01-29,2015,1,29,Thursday,93.72000122070312,91.44999694824219,93.68000030517578,1300800.0,88.86448669433594,0.010027042977922118,88.16523688180106,88.21446594238282
2015-01-30,2015,1,30,Friday,93.1500015258789,90.94000244140625,91.05000305175781,1303000.0,86.36968994140625,-0.028074170523383013,87.92470060076032,88.26833404541016
2015-02-02,2015,2,2,Monday,91.7699966430664,89.83000183105469,91.76000213623047,1248600.0,87.0431900024414,0.007797875174636593,87.77157047816685,88.30485977172852
